OBJID,CLASS
587732771587358756,0
587732771581788357,3
587732771581395093,0
587732771580149974,0
587732771577659661,0
587732771575824538,1
587732771573399788,0
587732771058548866,0
587732771052978378,0
587732771052126328,3
587732771050487927,0
587732771048325300,0
587732771045048509,0
587732771044327553,0
587732771042230391,0
587732771039084621,0
587732771035742379,0
587732771034431733,4
587732770523971796,0
587732770523578535,0
587732770517549142,0
587732770516762798,0
587732770513158374,0
587732770511388880,0
587732770510274664,0
587732770509684843,0
587732770509553745,0
587732770506997910,3
587732770506932316,0
587732770506342569,0
587732770505621681,0
587732769988083807,3
587732769987690642,0
587732769986773069,2
587732769984086111,0
587732769983758431,0
587732769983693117,0
587732769983692959,0
587732769982906548,0
587732769981989008,0
587732769981399252,1
587732769979760801,0
587732769979498616,0
587732769979105443,0
587732769978187875,5
587732769976156254,0
587732703948570747,3
587732703947391137,0
587732703942344826,3
587732703939789001,0
587732703412093068,3
587732703405998210,0
587732703405670539,2
587732703395381422,0
587732703393677596,3
587732703387845441,3
587732702873780327,0
587732702873190473,0
587732702863950067,2
587732702863753303,3
587732702861590635,5
587732702860017957,1
587732702859624685,0
587732702851760366,0
587732702850581231,3
587732702849990695,4
587732702337826971,3
587732702331011357,0
587732702330814587,2
587732702328783031,0
587732702323409254,3
587732702320263377,3
587732702318756047,0
587732702314561560,0
587732702314168882,0
587732702313382354,0
587732702313382289,1
587732701801807978,0
587732701799710929,0
587732701790404883,3
587732701788307745,3
587732701782737059,0
587732701782081768,0
587732701778804763,1
587732701262184565,0
587732701257400457,0
587732701257203796,2
587732701254975613,0
587732592257335436,0
587732592254779472,0
587732592253862055,0
587732591720464476,0
587732591720399032,0
587732591718695083,0
587732591717908690,0
587732591715221587,0
587732591714435162,0
587732590642987102,0
587732590109655218,0
587732590107754664,2
587732590107230324,0
587732590106902719,0
587732589572718746,0
587732589569441890,0
587732589567803425,0
587732583667073140,3
587732582592282773,1
587732582589006120,0
587732582055936182,0
587732582055280830,0
587732581520179323,2
587732581516378311,0
587732580982390959,2
587732580980621506,0
587732579386327132,0
587732579385344109,0
587732579384295554,0
587732579384295550,0
587732579384164445,0
587732579381149805,0
587732579378725036,3
587732579376627888,3
587732578849652864,0
587732578849390718,0
587732578849325210,3
587732578849194135,0
587732578844541055,1
587732578839822495,3
587732578835824814,0
587732578832744934,2
587732578311012540,1
587732578309374090,0
587732578304065797,0
587732578304065735,0
587732578300985472,0
587732578296267050,0
587732578295808434,0
587732578294825444,1
587732578293580414,0
587732577774796945,0
587732577774796909,3
587732577774141595,3
587732577774010516,0
587732577770012864,1
587732577769357520,0
587732577764049143,0
587732577762410625,0
587732577761034608,0
587732577758413342,0
587732577238909068,0
587732577237532805,0
587732577233404095,3
587732577233338525,0
587732577228161198,3
587732577227243542,0
587732577226653905,0
587732576702038144,0
587732576699023548,2
587732484907139216,3
587732484905107585,0
587732484904386638,0
587732484901568663,0
587732484900061218,3
587732484897112271,0
587732484891082829,2
587732484375314607,0
587732484374331507,0
587732484371513501,2
587732484365418648,3
587732484364894375,0
587732484362993909,2
587732484359716963,0
587732484356374712,3
587732484355260547,0
587732484352770177,3
587732484345954600,2
587732484343070965,0
587732484341170377,3
587732483838116031,0
587732483836608641,3
587732483836412055,1
587732483836215447,0
587732483830644785,0
587732483830186162,3
587732483829072020,0
587732483826384917,0
587732483820617849,3
587732483817996534,0
587732483815440613,1
587732483811573968,3
587732483807969457,0
587732483807248673,0
587732483806986431,0
587732483806724252,0
587732483803382014,0
587732483302687053,0
587732483302555914,0
587732483297706147,0
587732483296526376,0
587732483290890358,2
587732483288596630,0
587732483286106274,3
587732483285647482,1
587732483277521040,5
587732483274899638,0
587732483274637514,0
587732483270705494,1
587732483270377676,0
587732482766143691,0
587732482765947066,0
587732482765815963,1
587732482764963999,0
587732482764570873,0
587732482759786668,0
587732482753691783,1
587732482752512152,2
587732482751070299,1
587732482747596951,0
587732482746024048,0
587732482744778861,0
587732482743730345,0
587732482736390265,2
587732482734883029,0
587732482734751870,0
587732482731016253,0
587732482730688793,0
587732482224750764,0
587732482222063799,0
587732482221015099,0
587732482213347456,0
587732482208825529,3
587732482208628991,0
587732482208170132,0
587732482207645768,0
587732482193096796,5
587732471462691096,0
587732471456530766,2
587732471456006354,0
587732471455809949,3
587732470924116183,0
587732470919201211,3
587732470388424858,0
587732470385213656,0
587732469850177808,0
587732157929685199,0
587732157929685110,2
587732157926277470,3
587732157390913874,3
587732156853846071,2
587732156852142449,3
587732156850373272,3
587732156318089623,2
587732156315140480,0
587732153646448770,0
587732153646120993,5
587732153645531246,0
587732153641533576,0
587732153641271450,0
587732153638781081,0
587732153628623404,0
587732153106956482,0
587732153105645654,0
587732152571330574,0
587732152568184850,0
587732152565104773,0
587732151498047559,0
587732136997027967,5
587732136990081227,0
587732136988377228,0
587732136987590754,0
587732136462450698,0
587732136459436162,0
587732135922892940,3
587732135919747143,0
587732135919550611,3
587732135914504340,2
587732135913652323,0
587732135913193605,0
587732135388184748,0
587732135387136031,2
587732135382155384,0
587732135379599487,3
587732134848430193,2
587732134842925217,0
587732134842138743,0
587732134315360348,0
587732134309265684,1
587732134308020322,0
587732134306381966,0
587732134304415858,0
587732134302318678,0
587732054849487099,0
587732054847455731,3
587732054847455364,0
587732054845751870,0
587732054322380928,0
587732054318055669,0
587732054314451209,0
587732054313992346,0
587732054308225309,3
587732054307701371,0
587732053785182408,2
587732053784527000,0
587732053783544029,2
587732053782560926,0
587732053781512437,0
587732053779677372,0
587732053770895809,3
587732053248180423,0
587732053248114903,1
587732053240840422,0
587732053238284615,0
587732053236777259,2
587732053236711771,3
587732053236580680,0
587732053236449894,3
587732053236384219,0
587732053235794483,2
587732052711571651,0
587732052709081229,0
587732052707836090,0
587732052706263309,2
587732051098992713,0
587732051093422252,0
587732050551046374,0
587732050550980819,2
587732050024005804,0
587732050023546992,0
587732050022891645,0
587732050015420559,2
587732049488445589,0
587732049487921222,0
587732049487855725,0
587732049487593613,0
587732049486872694,0
587732049484578975,0
587732049484513401,0
587732049479598199,0
587732049477632156,3
587732049477042381,3
587732048951115961,3
587732048950984877,0
587732048945545428,0
587732048945152104,2
587732048941875355,0
587732048413917312,0
587732048411295946,0
587732048405201176,0
587732048403366021,0
587731913648046304,0
587731913646473450,3
587731913646473399,0
587731913110847763,0
587731892189069533,3
587731892187758697,0
587731892185464947,0
587731892185268356,0
587731891117424773,0
587731891116507303,2
587731891115983005,0
587731891114934422,1
587731891111985306,0
587731890842370239,5
587731890577145959,0
587731890575376538,3
587731890041651348,0
587731890041389215,0
587731890040995978,0
587731890040012910,0
587731890039816362,0
587731890039619787,0
587731889505173620,0
587731889504977035,0
587731889504518292,1
587731889504518259,0
587731889503666283,3
587731889503404144,0
587731889502945339,0
587731889502683318,0
587731887889055857,3
587731887888662656,0
587731887888007303,0
587731887885910237,0
587731887884533978,0
587731887883157918,0
587731887350022298,0
587731887348711593,0
587731887348383913,0
587731887347007856,0
587731887345172794,0
587731887344976121,0
587731886811971717,0
587731886811709676,0
587731886811578612,2
587731886811447488,0
587731886811054342,0
587731886810726630,0
587731886808170691,0
587731886807515350,0
587731886805418415,0
587731886277918766,0
587731886277263506,0
587731886276608164,0
587731886275690662,0
587731886273462421,3
587731886273331575,0
587731886271758533,0
587731886269333753,0
587731886267171336,0
587731885739802790,3
587731885737378170,0
587731885736853676,0
587731885734822188,2
587731885734625482,2
587731874463940924,0
587731873925366025,0
587731873922810114,0
587731873922482378,0
587731873390461092,3
587731873387708738,0
587731873385283970,0
587731872851820802,3
587731872850379144,2
587731872847495501,3
587731872314884369,2
587731870707286170,0
587731870702305467,4
587731870701453450,0
587731870170218655,1
587731870170218629,0
587731870170087570,0
587731870169891038,2
587731870169497751,0
587731870169432198,0
587731870168252505,0
587731870161633380,3
587731869634723889,0
587731869633675421,3
587731869633675331,3
587731869633609826,0
587731869631643815,0
587731869631381627,1
587731869626073297,0
587731869097721981,0
587731869096411218,3
587731869092741194,0
587731869089923158,0
587731869088612490,0
587731868560064662,0
587731868558164106,0
587731868557246588,0
587731868552069160,1
587731868020375706,0
587731868019458150,0
587731868016509082,0
587731868016378058,0
587731868015919309,0
587731681732395072,0
587731681196965893,3
587731681191395533,0
587731681183924477,3
587731680655900796,0
587731680647708939,0
587731680118833162,3
587731680115425556,1
587731679581896972,3
587731679581306999,0
587731679047450856,0
587731679046402181,0
587731679043584210,0
587731522816049349,0
587731522283896868,2
587731522281799793,1
587731522281734207,0
587731522276622563,0
587731522274328750,0
587731522272559472,1
587731522271314031,3
587731521748598961,0
587731521748205762,0
587731521744208054,0
587731521743159443,0
587731521742962938,0
587731521740538099,0
587731521738506559,1
587731521734836592,0
587731521200193907,0
587731521199210701,0
587731520671187118,3
587731520667648174,0
587731514233389178,0
587731514230243495,0
587731514225066165,0
587731514224672910,3
587731514218774659,0
587731514218381406,0
587731513688064011,0
587731513687212215,0
587731513684328543,3
587731513159123097,0
587731513146212518,0
587731513144443055,0
587731513142542489,0
587731512622579989,3
587731512622121168,0
587731512621531295,1
587731512619892869,0
587731512619696276,0
587731512617992287,0
587731512615305371,0
587731512611045495,0
587731512607178905,0
587731512605933666,0
587731512074174562,0
587731512070438934,0
587731512068276394,0
587731511547396187,3
587731511538024582,0
587731511537959123,1
587731511533240462,0
587731501335969930,0
587731501329809442,2
587731500799688854,3
587731500794445954,0
587731500793659676,0
587731500263145608,0
587731499724767401,0
587731499724505215,0
587731499719852237,0
587731499189928114,0
587731499188289743,3
587731499188027628,0
587731499187241248,0
587731499183112386,0
587731498651877552,3
587731187812139078,0
587731187809845372,0
587731187807748291,0
587731187805716717,5
587731187801325922,2
587731187283394681,0
587731187283263623,0
587731187280117843,0
587731187268321642,2
587731187266486450,5
587731187260850371,0
587731187260588502,0
587731186991890897,1
587731186746523789,5
587731186746327197,0
587731186744164485,0
587731186742919377,3
587731186742788248,3
587731186742526014,0
587731186739576927,1
587731186724176390,0
587731186208211084,0
587731186207096970,0
587731186206113915,0
587731186204606586,0
587731186196152591,3
587731186190581944,0
587731185672192110,0
587731185670357186,0
587731185668849713,3
587731185660068142,0
587731185660068108,0
587731185659281529,0
587731185658298577,0
587731185656660196,0
587731185650827595,3
587731185136500885,0
587731185136369770,0
587731185136238804,0
587731185132241025,0
587731185130995898,2
587731185130733727,2
587731185129291969,0
587731185128439982,0
587731185127391362,0
587731185120575734,0
587731185119854745,3
587731185118281941,1
587731185116381410,0
587731174915572632,0
587731174381125890,0
587731174378440055,3
587731174378046506,0
587731173844713873,3
587731173843665441,2
587731173843534608,0
587731173842026987,2
587731172769465209,1
587731172768744281,0
587731172233118067,0
587731172231742139,0
587730848501399841,2
587730847966560843,3
587730847965708623,0
587730847964070307,0
587730847428575780,0
587730847424316449,0
587730846891704676,3
587730846888362704,0
587730846887969139,0
587730846886922341,3
587730846350639997,0
587730845813768802,3
587730818439381149,0
587730818432303270,2
587730817903821073,0
587730817903296764,0
587730817902510227,0
587730817901134032,0
587730817900085349,0
587730817895628832,0
587730817364918422,2
587730817360461986,0
587730817360068889,0
587730817358430396,3
587730816829161631,0
587730816828637311,0
587730816552927461,0
587730816292880570,3
587730816288620777,2
587730816286982287,0
587730815755223251,1
587730815751356508,2
587730815747948728,0
587730775501439041,2
587730775499997427,2
587730775495934148,1
587730775493968173,0
587730775492985029,2
587730775492001991,0
587730775492001960,2
587730775490625888,0
587730775490232609,0
587730774963585214,3
587730774962602170,0
587730774958866460,2
587730774958604464,0
587730774956376347,3
587730774955393302,3
587730774954672427,0
587730774951133427,1
587730774947398103,0
587730774422651070,0
587730774421930278,0
587730774421864864,0
587730774421799062,0
587730774421602526,0
587730774410265199,0
587730774408364769,0
587730774407512900,0
587730773889908890,0
587730773889777759,3
587730773886632205,0
587730773885255926,3
587730773883552017,0
587730773880996167,0
587730773871559372,3
587730773354414192,1
587730773351989409,0
587730773350547532,3
587730773350351075,0
587730773348384972,0
587730773342814511,0
587730773336588946,0
587730773336130103,3
587730772815118492,0
587730772806599028,0
587730772806598890,0
587730772805877824,0
587730772801094146,0
587730772800242141,0
587730772799390163,0
587730772799259194,3
587730772797686234,0
587730023868399886,0
587730023865319713,1
587730023334412540,3
587730023330414829,0
587730023328186519,0
587730023326613653,3
587730023325302958,2
587730022800556474,0
587730022798852329,0
587730022797607135,3
587730022795247950,2
587730022795116761,0
587730022794985676,0
587730022794526971,1
587730022794461362,0
587730022793609398,5
587730022793019652,2
587730022791250026,0
587730022789808368,0
587730022788890856,0
587730022262964300,0
587730022261260646,0
587730022259228743,0
587730022251626758,0
587730022251298942,0
587730021725765807,0
587730021722423476,0
587730021721571338,1
587730021720916224,0
587730021719539895,0
587730021719474439,0
587730021718687915,0
587730021716197609,0
587730021715935475,1
587729972328530244,0
587729972324335841,0
587729972323221665,0
587729971792183485,2
587729971788841254,3
587729971785629958,0
587729971255181760,0
587729971252822311,3
587729970721325326,3
587729970717655098,0
587729970175934668,0
587729969639456855,0
587729782811263134,3
587729782275834191,0
587729782273409124,0
587729782272885165,3
587729782272819509,0
587729781739881260,0
587729781739684472,0
587729781736014429,0
587729781735817598,0
587729781202420335,0
587729778526978488,2
587729778518065277,0
587729778517213371,0
587729778515771550,0
587729778513084589,3
587729778512887986,0
587729777989452077,2
587729777988272330,0
587729777984995479,0
587729777982046445,1
587729777981194496,0
587729777980735694,0
587729777977131116,0
587729777976279300,0
587729777976148088,3
587729777452253525,0
587729777445306532,1
587729777444192303,0
587729777443209432,0
587729776914596012,0
587729776913023192,0
587729776911778133,0
587729776906207317,2
587729776902013091,0
587729776371302633,3
587729776368353452,0
587729776368091280,0
587729776365600948,0
587729776364683477,0
587729774755381399,0
587729774220148939,1
587729774217461847,0
587729774217134252,0
587729773144899764,0
587729773143327043,0
587729772610453698,3
587729772609667265,0
587729772070371444,5
587729752749834971,0
587729752748654964,0
587729752747868643,3
587729752746229956,4
587729752742822191,1
587729752741249478,0
587729752213881540,0
587729752212767190,0
587729751677010758,0
587729751676420672,0
587729751675109966,0
587729751673471513,0
587729751672029284,3
587729751671112014,2
587729751669473290,0
587729751667114179,0
587729751138763172,0
587729751135486374,0
587729751132406038,0
587729748985315479,5
587729746838159552,3
587729653964931628,0
587729653962047799,1
587729653959819560,0
587729653427077645,0
587729653426815436,0
587729653424718171,3
587729653423276066,4
587729653421899990,0
587729652891975991,0
587729652887453923,0
587729652885160230,0
587729652352942526,0
587729652352418235,5
587729652348879021,0
587729652348223780,0
587729652348158115,0
587729409690829179,2
587729409690567056,3
587729409683095623,2
587729409682047092,0
587729409159004836,1
587729409153237096,3
587729409149829383,0
587729409147535495,0
587729408621281334,0
587729408619577860,0
587729408617873697,0
587729408617349415,0
587729408616956298,0
587729408613220563,0
587729408612237551,0
587729408611975442,3
587729408610992384,0
587729408610992342,0
587729408082379184,5
587729408082313591,0
587729408079233227,0
587729408078905523,0
587729408074711261,0
587729407539937460,1
587729407538823354,3
587729407536464038,0
587729407534629018,0
587729388229951572,0
587729388229361814,0
587729388226740349,0
587729388225036394,3
587729388224315533,0
587729388223922248,3
587729388221628618,0
587729388221104260,0
587729388219662494,2
587729388218745010,0
587729388213043321,0
587729387690721388,0
587729387689869491,0
587729387686985868,0
587729387686002878,4
587729387676893202,3
587729387673813151,0
587729387671650518,2
587729387419467846,0
587729387157127310,3
587729387150770188,1
587729387143168137,0
587729387141791888,0
587729387135565961,0
587729386620846260,0
587729386618224725,0
587729386617766022,0
587729386609901687,0
587729386609246376,4
587729386606887043,0
587729386080632965,1
587729386078273620,0
587729386068508874,1
587729386067460181,0
587729386066673838,0
587729386066215076,0
587729386065756364,0
587729386063659163,3
587729385546449029,0
587729385542123561,1
587729385541468347,0
587729385541075021,3
587729385535570054,0
587729233588125899,0
587729233587929399,5
587729233053221078,2
587729233052696900,0
587729233052696819,0
587729232516284762,1
587729231982887316,0
587729231982625050,0
587729231978364954,0
587729231446016304,0
587729231444836838,0
587729231443460304,0
587729231440970058,1
587729229299777716,0
587729229299384530,3
587729229298335911,0
587729229296894084,0
587729228487983398,2
587729228227018995,2
587729228226887717,0
587729228226625693,3
587729228226166951,0
587729228225577139,0
587729228225577132,0
587729228224528542,0
587729228221251762,1
587729227152752819,0
587729227152294089,0
587729226612867212,0
587729226609590417,0
587729226609197161,0
587729160577744990,0
587729160576368739,3
587729160576106601,0
587729160574992535,3
587729160574271636,0
587729160060207452,0
587729160055161079,0
587729160053260473,0
587729160052605048,2
587729160052342904,0
587729160052015309,3
587729160048869514,0
587729160048738427,3
587729160048214210,0
587729160046968984,0
587729160042774703,3
587729160042578008,0
587729160040874122,0
587729159519797509,3
587729159518879939,3
587729159518552232,1
587729159517700324,0
587729159514685731,3
587729159512981654,2
587729159510098078,0
587729159507804380,0
587729159504920728,5
587729159500136516,0
587729158983581971,0
587729158980829498,0
587729158980829397,0
587729158979649712,3
587729158978273413,2
587729158977552608,0
587729158972178453,0
587729158971850902,0
587729158448152996,0
587729158448021842,0
587729158446448972,0
587729158445662489,0
587729158442909796,0
587729158442647784,0
587729158440943875,0
587729158440681740,1
587729158437273785,0
587729158435569742,0
587729158434259190,0
587729158434259138,1
587729158431703165,0
587729158429540364,0
587729157908136127,0
587729157905121417,0
587729157901320403,0
587729157900468307,0
587729157899223232,3
587729157897519242,0
587729157897388156,0
587729157896732848,0
587729157895684239,0
587729157892800605,0
587729157890965652,0
587729157890900150,0
587729156280025169,0
587729155747152022,0
587729155747020898,0
587729155744727166,0
587729155742957720,0
587729155208249508,1
587729155207528628,3
587729155206807651,0
587729154135294037,0
587729154134311061,0
587729154133852354,0
587729153596981402,2
587729153595605078,0
587729153595080764,0
587728950126444722,3
587728949589442742,0
587728949586690192,0
587728949586624645,0
587728949584396473,0
587728949050147019,0
587728949050146922,0
587728948515635354,0
587728948514783381,0
587728948511703245,0
587728948511441081,0
587728948510195838,1
587728947977388227,3
587728932419600649,2
587728932417765538,3
587728932417372174,0
587728932414685503,0
587728932411867452,0
587728932409966970,0
587728931883778132,5
587728931874275670,0
587728931345334490,0
587728931344810177,3
587728931343302761,0
587728931341729979,0
587728931339698344,3
587728931339436243,0
587728931338846435,3
587728931338715386,0
587728931336159307,0
587728931333538152,0
587728930808004785,3
587728930797715816,0
587728930274017385,0
587728930271985787,0
587728920061345901,0
587728920060887201,0
587728920060297432,0
587728920056824028,0
587728919523885235,3
587728919522771086,0
587728918986883133,3
587728918984982674,3
587728918449029261,0
587728918446080134,3
587728917376139292,0
587728917372207182,3
587728906639376687,3
587728906638786900,0
587728906638459211,0
587728906102833383,2
587728906102374660,0
587728906099687684,0
587728906099097786,0
587728906098507958,0
587728906098311540,0
587728905565241566,2
587728905560260938,1
587728905028239428,0
587728881419419723,0
587728881418436775,0
587728881418305657,0
587728881412997160,0
587728880880975973,0
587728880880517295,0
587728880875077822,0
587728880874356930,1
587728880873701381,1
587728880870162779,0
587728880867148086,0
587728880866885955,3
587728880342335633,0
587728880337354957,0
587728880334864531,0
587728880332636407,0
587728880330801389,2
587728879806185615,2
587728879805464677,0
587728879805268132,2
587728879803629729,0
587728879799697557,0
587728879796355274,0
587728879794782474,0
587728879793406149,0
587728879272394910,3
587728879271608443,0
587728879270559896,1
587728879268069527,3
587728879267938480,0
587728879267807527,0
587728879266496663,3
587728879262171377,0
587728879261777959,0
587728879258698041,0
587728879257649300,0
587728879256666407,0
587728878732968077,3
587728679542849669,3
587728679542128807,0
587728679540162674,3
587728679005782198,0
587728679002898592,1
587728679001391199,0
587728678470222051,0
587728677392154836,3
587728676861182103,0
587728676860461155,0
587728676859347057,0
587728676857774206,0
587728676854628495,0
587728676854628469,0
587728670412177882,3
587728669880549586,0
587728669879697706,0
587728669340926170,0
587728669339746362,0
587728669339025480,4
587728669337977163,0
587728669337387795,0
587728668807200940,0
587728668806873268,0
587728668805365991,0
587728668800844185,2
587728668270395589,0
587728668268691701,0
587728668268101853,0
587728668267774308,0
587728668266922181,3
587728666116358228,3
587728666116030717,0
587728665578570003,2
587728665043206164,0
587728310180053127,0
587728310179856464,2
587728310177562780,3
587728310175662306,0
587728310175203510,0
587728310172057774,0
587728310172057748,0
587728309643116655,0
587728309638987911,0
587728309638529160,0
587728309638398078,0
587728309634400331,3
587728309633024131,0
587728309631910070,0
587728309106573396,0
587728309103886599,0
587728309099364454,0
587728309096743043,5
587728308566425786,0
587728308564459649,0
587728308558364844,0
587728308032503895,0
587728308030472304,0
587728308027981981,3
587728308026802396,0
587728308025688274,3
587728308023197735,0
587728308022411392,0
587728308021559482,0
587728307488882841,0
587728307487572125,2
587728307486785645,5
587728307486589054,0
587727944571355273,1
587727944569127042,0
587727944568733841,0
587727944566440156,0
587727944565063878,0
587727944565063710,0
587727944564080709,0
587727944562573737,0
587727944027406357,0
587727944026161458,2
587727944025571664,0
587727943497285911,0
587727943495712851,0
587727943493484696,0
587727943493091573,0
587727942960480399,0
587727942958907529,0
587727942953992490,0
587727942953468036,0
587727942423478407,0
587727883893538978,3
587727883893407835,3
587727876381868188,0
587727876381540498,1
587727876380164280,0
587727875307339897,0
587727874770731136,0
587727874234187862,1
587727873696333969,0
587727867260305604,0
587727867256963259,0
587727867253031166,0
587727866719371474,0
587727866719240466,0
587727866718847135,3
587727866182893713,0
587727866180600172,0
587727865646416172,0
587727865644319116,0
587727865641697292,0
587727781890424926,0
587727781890424836,0
587727781890359396,0
587727780280402046,5
587727780279877805,1
587727779205742691,0
587727266497233052,2
587727232133234816,0
587727231596888139,0
587727231595184323,2
587727231059558559,0
587727231059165283,0
587727231058968655,2
587727229986996350,0
587727229985226857,3
587727229449535619,0
587727229449142343,2
587727229447831645,0
587727227845607526,0
587727227843510370,0
587727227842330735,0
587727227842068523,3
587727227840692347,0
587727227309981838,0
587727227309916296,3
587727227309654022,0
587727227309457558,0
587727227306573878,2
587727227305263237,0
587727227301855388,0
587727227300216933,0
587727226771210330,3
587727226770620512,0
587727226769178791,0
587727226768523397,0
587727226766950516,0
587727226764591255,0
587727226233225285,0
587727226232242263,3
587727225694715964,2
587727225689931908,0
587727225158041793,1
587727225157451822,0
587727225154568234,0
587727223561978079,0
587727223560077492,0
587727223558701323,0
587727223557062851,5
587727223556145430,3
587727223554048067,0
587727223553917073,0
587727223552213229,0
587727223021830371,0
587727223021109295,3
587727223016652947,0
587727223013703916,5
587727223012917294,0
587727223010689476,0
587727222488236232,0
587727222485549288,2
587727222483976712,0
587727222480240983,0
587727222478733326,0
587727222478274864,0
587727222478209416,0
587727222472442186,3
587727222470148845,0
587727221948547259,1
587727221946974472,0
587727221946712245,0
587727221945401535,0
587727221944615140,0
587727221944156224,0
587727221943894203,0
587727221943500987,0
587727221943435481,2
587727221933605644,3
587727221414494415,0
587727221409775919,0
587727221402173812,1
587727221402042652,0
587727221399421377,0
587727221397848618,0
587727221397652225,0
587727220877492409,0
587727220876902662,1
587727220876312723,2
587727220872118509,2
587727220871069870,0
587727220868120768,0
587727220863140458,3
587727220861960231,3
587727220860977538,3
587727220859142768,0
587727220858028883,1
587727214958805073,0
587727214957363635,0
587727214423310684,1
587727214423245152,0
587727214423245121,3
587727214421410300,1
587727214415774655,0
587727213886046411,0
587727213882507663,0
587727213881918027,2
587727213881000420,0
587727213348913543,3
587727213348847779,3
587727213346619776,5
587727213343081287,0
587727213342294998,0
587727212812435713,0
587727212275564715,0
587727212272877954,0
587727212271239528,0
587727212269601769,3
587727180623708257,0
587727180622004351,0
587727180620562518,1
587727180619251819,0
587727180618989682,0
587727180603392055,0
587727180601426056,0
587727180087033919,2
587727180076089441,0
587727180070584384,0
587727180068421650,5
587727180067045459,0
587727180066193547,0
587727180064686221,0
587727180058001551,2
587727180057477350,0
587727180055511198,0
587727179548917842,0
587727179548393608,0
587727179541774411,3
587727179541512347,0
587727179539153026,3
587727179538694354,0
587727179535679601,0
587727179534893115,0
587727179532533861,0
587727179529388129,3
587727179524800663,0
587727179523686530,0
587727179522834549,0
587727179520016512,0
587727179011522729,3
587727179011457201,0
587727179002871969,0
587727179001430105,0
587727178997891255,0
587727178994876504,0
587727178992386160,3
587727178992058492,0
587727178988781610,0
587727178988257432,0
587727178987667542,0
587727178986750147,3
587727178986225821,0
587727178985767056,0
587727178982686803,3
587727178474586279,0
587727178469277865,0
587727178467377277,0
587727178467049646,3
587727178466001045,0
587727178463051793,2
587727178454138955,0
587727178453549167,0
587727178453483585,3
587727177939615901,0
587727177930768426,0
587727177923690542,0
587727177915236437,0
587727177911304321,0
587727177908944980,0
587726879962824881,3
587726879959154860,3
587726879957909636,0
587726879953911923,3
587726879945589655,0
587726879945588864,0
587726879426019507,0
587726879424643217,1
587726879423987913,1
587726879419203766,1
587726879417172040,1
587726879416516913,3
587726879415468364,0
587726879415140398,3
587726879414026486,0
587726879411798232,2
587726878888820839,0
587726878886723868,3
587726878886592569,0
587726878886527121,0
587726878885150885,0
587726878884364513,0
587726878880760235,3
587726878879318522,2
587726878877417776,0
587726878874993212,2
587726878874141260,0
587726878352081058,0
587726878347624657,0
587726878343168346,0
587726878342775129,0
587726878342578536,2
587726878342381966,0
587726878340088279,0
587726878340088022,1
587726878335566605,0
587726877812850927,0
587726877811802294,1
587726877804200282,0
587726877529539519,0
587726877274865718,0
587726877267460785,4
587726102564372626,3
587726102560964890,0
587726102558146677,0
587726102556901540,0
587726102556049569,0
587726102027698445,3
587726102027501842,0
587726102027305226,0
587726102026912047,0
587726102026846557,0
587726102026780910,0
587726102026780807,0
587726102026715236,2
587726102022717666,0
587726102021996722,0
587726102021734516,1
587726101494432042,0
587726101491482865,0
587726101489123558,0
587726101485977748,0
587726101482897514,5
587726100953170209,0
587726100949237916,0
587726100948713646,0
587726100419444935,0
587726100414660919,3
587726100414398771,2
587726100412301457,0
587726100412235945,0
587726100411646127,5
587726100411384020,3
587726100410007740,0
587726033878122708,0
587726033877401807,0
587726033877205243,0
587726033873535124,0
587726033871765637,0
587726033871110150,0
587726033870127294,3
587726033868751062,0
587726033862590614,0
587726033861148751,4
587726033860296772,0
587726033858855042,3
587726033858789463,0
587726033858199712,0
587726033855774774,0
587726033851449454,3
587726033849548953,0
587726033847386248,0
587726033843126434,0
587726033841094866,0
587726033341644994,0
587726033337581693,0
587726033336336570,0
587726033335287957,0
587726033323819078,3
587726033322246168,4
587726033321918618,0
587726033321656439,0
587726033318183004,3
587726033317855348,3
587726033317396613,0
587726033314382020,0
587726033313071243,0
587726033312219243,1
587726033307238539,1
587726033306583237,0
587726033305731296,0
587726033305338038,0
587726032806215865,0
587726032803791090,0
587726032800317665,0
587726032798155012,0
587726032792125573,0
587726032786817127,2
587726032781115581,0
587726032780853384,3
587726032780394666,0
587726032777117839,0
587726032776986785,3
587726032770367724,3
587726032267051215,0
587726032266526885,2
587726032264364145,4
587726032264036388,1
587726032261677220,0
587726032254992505,0
587726032253747342,0
587726032245489801,2
587726032245293156,0
587726032245031120,0
587726032242147500,0
587726032236249310,0
587726032231137479,3
587726031728869617,0
587726031724871878,0
587726031724740742,0
587726031723823328,0
587726031722774733,0
587726031715565732,0
587726031714779350,0
587726031711961173,0
587726031703769183,0
587726031702393040,1
587726031701409913,0
587726031700689094,0
587726031699837249,0
587726031698657312,2
587726031696756945,0
587726031696691294,3
587726031694135559,0
587726031187738703,3
587726031182495979,0
587726031179874447,0
587726031174828247,3
587726031173058714,0
587726031171354761,0
587726031171354737,5
587726031169847361,0
587726031169323137,0
587726031166308520,0
587726031165587556,0
587726016690520243,0
587726016684032065,3
587726016681214177,0
587726016679903387,0
587726016163414158,0
587726016156991792,3
587726016156467418,0
587726016156074191,0
587726016153452720,3
587726016148734025,0
587726016148471905,0
587726016148340848,0
587726016145195148,0
587726016143032519,0
587726016142639176,0
587726015630082344,0
587726015622021244,0
587726015619793072,2
587726015618416844,0
587726015616712929,0
